mes;cliente;campanya;objetivo;subojetivo;objetivo_final;disciplina;soporte;tipo_coste;pagador;producto;subproducto;impresiones;clics;inversion;impresiones_medibles;impresiones_visibles;views;views_25;views_50;views_75;video_100
7;Amena;Amena-Fibra;Branding;Consideracion;Afinidad;Display;GRUPOPRISA;CPM;Low Cost;AMENAFIBRA;0;447661.0;1021.0;1342.983;7.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Branding;Consideracion;Cobertura;Display;GRUPOPRISA;CPM;Low Cost;AMENAFIBRA;0;931404.0;2507.0;3752.3729999999996;770319.0;351175.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;AMENAPIBDV360;CPM;Low Cost;AMENAFIBRA;0;8934111.0;10343.0;4960.09;8883682.0;6237472.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;BMIND;CPM;Low Cost;AMENAFIBRA;0;3753090.0;3794.0;6000.000000000003;3707489.0;2576488.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;CRITEO;CPC;Low Cost;AMENAFIBRA;0;4454263.0;20741.0;3000.0;3591708.0;1572605.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Low Cost;AMENAFIBRA;0;4339521.0;22772.0;4563.669999999999;24.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Low Cost;AMENAFIBRA;0;13206937.0;15634.0;13999.753000000002;2604936.0;1771247.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Low Cost;AMENAFIBRA;0;0.0;0.0;4.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Low Cost;AMENAFIBRA;AMENAFIBRA;1693577.0;13849.0;6895.8799999999965;0.0;0.0;7638.0;27797.0;16595.0;11090.0;7360.0
7;Amena;Amena-Fibra;Performance;Captación;Alta;Afiliación ;AWIN;CPA;LOW-COST;AMENAFIBRA;0;154176.0;2420.0;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captación;Alta;Afiliación ;Kelisto;CPL;LOW-COST;AMENAFIBRA;0;0.0;0.0;1384.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captación;Alta;Afiliación ;Precio;CPL;LOW-COST;AMENAFIBRA;0;0.0;0.0;664.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captación;Alta;Afiliación ;Rankia;CPL;LOW-COST;AMENAFIBRA;0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captación;Alta;Afiliación ;Rastreator;CPL;LOW-COST;AMENAFIBRA;0;0.0;0.0;6567.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Fibra;Performance;Captación;Alta;Afiliación ;Roams;CPL;LOW-COST;AMENAFIBRA;0;0.0;0.0;1432.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captacion;Alta;Display;AMENAPIBDV360;CPM;Low Cost;AMENAMOVIL;0;10449287.0;4285.0;4744.710000000002;10415052.0;8510422.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captacion;Alta;Display;BMIND;CPM;Low Cost;AMENAMOVIL;0;4334722.0;6380.0;7000.000000000001;4235215.0;2782396.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captacion;Alta;Display;CRITEO;CPC;Low Cost;AMENAMOVIL;0;5624796.0;31675.0;4000.0;4463222.0;1998905.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Low Cost;AMENAMOVIL;0;624485.0;4457.0;1428.4000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captacion;Alta;Display;GRUPOPRISA;CPC;Low Cost;AMENAMOVIL;0;6951801.0;13096.0;6428.400000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Low Cost;AMENAMOVIL;0;12086406.0;13747.0;11250.006999999992;2755866.0;1836266.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Low Cost;AMENAMOVIL;0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Low Cost;AMENAMOVIL;AMENAMOVIL;2757666.0;10500.0;9898.0;0.0;0.0;2467.0;8713.0;4910.0;3320.0;2388.0
7;Amena;Amena-Movil;Performance;Captación;Alta;Afiliación ;AWIN;CPA;LOW-COST;AMENAMOVIL;0;1277987.0;3016.0;2907.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captación;Alta;Afiliación ;Kelisto;CPL;LOW-COST;AMENAMOVIL;0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captación;Alta;Afiliación ;Precio;CPL;LOW-COST;AMENAMOVIL;0;0.0;886.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captación;Alta;Afiliación ;Rankia;CPL;LOW-COST;AMENAMOVIL;0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captación;Alta;Afiliación ;Roams;CPL;LOW-COST;AMENAMOVIL;0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Amena;Amena-Movil;Performance;Captación;Alta;Comparadores;Rastreator;CPL;LOW-COST;AMENAMOVIL;0;0.0;0.0;1116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Google;LOVE;EROS/TERMINAL;10526874.0;28032.0;7500.000000000002;8906633.0;5174338.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Huawei;LOVE;EROS/TERMINAL;7786168.0;20588.0;6142.843688455019;6659693.0;4265796.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Huawei;LOVE;ILIMITADOS;8.0;1.0;0.006311544974066856;8.0;4.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Oppo;LOVE;EROS/TERMINAL;34.0;0.0;0.0;34.0;43.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Residencial;LOVE;EROS;14229513.0;17260.0;9999.889667153211;12452433.0;7376064.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Residencial;LOVE;EROS/FUTBOL;4.0;0.0;0.002811027943726032;4.0;3.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Residencial;LOVE;EROS/TERMINAL;69.0;1.0;0.048490232029274064;66.0;14.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Residencial;TERMINALES;TERMINAL;84.0;1.0;0.05903158681824669;80.0;41.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Xiaomi;LOVE;EROS/TERMINAL;6583211.0;8089.0;5000.000000000002;6172533.0;3505376.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Huawei;LOVE;EROS/TERMINAL;929551.0;20017.0;649.1699999999997;920918.0;682083.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;FASTANDALONE;FIBRA/ADSL;42928080.0;36549.0;9992.07999999999;42483626.0;31031709.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;GO;GOUPILIMITADA;3.0;0.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;LOVE;EROS/FUTBOL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;LOVE;EROS/TERMINAL;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;TERMINALES;TERMINAL;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Samsung;LOVE;EROS/TERMINAL;15974435.0;16867.0;7119.55;15866315.0;11463738.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Xiaomi;LOVE;EROS/TERMINAL;10772604.0;18259.0;3637.869999999999;10690739.0;7730936.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Google;LOVE;EROS/TERMINAL;5357871.0;6805.0;5000.0;1635897.0;738044.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Huawei;LOVE;EROS/TERMINAL;10698095.0;14780.0;9999.999065254231;3541491.0;1421639.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Huawei;LOVE;ILIMITADOS;1.0;0.0;0.0009347457715840281;1.0;1.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Residencial;GO;GOUPILIMITADA;5969.0;7.0;5.71442205775604;5902.0;15.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Residencial;LOVE;EROS;13564583.0;18137.0;12986.053325425137;3553463.0;1302513.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Residencial;LOVE;EROS/FUTBOL;339.0;0.0;0.32454164476114894;339.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Residencial;LOVE;EROS/TERMINAL;6180.0;6.0;5.916422904495281;6098.0;10.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Residencial;TERMINALES;TERMINAL;2080.0;3.0;1.9912879678560167;2033.0;9.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;TABOOLA;CPM;Samsung;LOVE;EROS/TERMINAL;750.0;3.0;0.2742290195239778;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;TABOOLA;dCPM;Samsung;LOVE;EROS/TERMINAL;3758781.0;8679.0;1374.3557709804752;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Huawei;LOVE;EROS/TERMINAL;11397559.0;11731.0;4122.739999999997;10451154.0;6140592.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Residencial;GO;GOFLEXIBLE;11004733.0;4136.0;3691.3238337013636;10784943.0;6065802.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Residencial;GO;GOTOP;6459769.0;3154.0;2166.8039806059105;6345007.0;3572524.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Residencial;GO;GOUPILIMITADA;51.0;0.0;0.01710695893473923;51.0;7.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Residencial;LOVE;EROS/FUTBOL;2277.0;11.0;0.763775401851004;2263.0;160.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Residencial;LOVE;EROS/TERMINAL;529890.0;680.0;177.74130333194068;502027.0;281557.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Samsung;LOVE;EROS/TERMINAL;11553985.0;8146.0;3993.6500000000015;11339808.0;6425888.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Xiaomi;LOVE;EROS/TERMINAL;19856132.0;15508.0;6863.300000000002;18596475.0;7914032.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;FASTANDALONE;4GENCASA;1080656.0;4981.0;354.1170873163586;1025665.0;445757.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;FASTANDALONE;FIBRA/ADSL;627599.0;2260.0;160.6714750722685;600719.0;234620.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;GO;GOFLEXIBLE;1535349.0;8273.0;588.1571297667605;1450769.0;597579.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;GO;GOTOP;536229.0;2445.0;173.8237860848215;506424.0;205796.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;GO;GOUPILIMITADA;2170.0;10.0;0.710935730408268;2127.0;976.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;LOVE;EROS;14304202.0;87497.0;6220.474360353247;12993754.0;5005937.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;LOVE;EROS/FUTBOL;182505.0;1083.0;76.99433960321542;170259.0;75971.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;LOVE;EROS/TERMINAL;3034736.0;18762.0;1333.8576173919928;2820075.0;1128588.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;LOVE;TERMINAL;2026.0;10.0;0.7109357304082679;1820.0;709.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;LOVENEGOCIO;LOVENEGOCIO2;369353.0;944.0;67.11233295054043;354697.0;159317.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;FASTANDALONE;FIBRA/ADSL;10793089.0;12949.0;6245.349999999999;10603947.0;2527071.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;GO;GOFLEXIBLE;3123917.0;3749.0;1262.8799999999987;3079147.0;829450.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;GO;GOTOP;1366445.0;1303.0;431.5799999999999;1342901.0;307498.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;GO;GOUPILIMITADA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;LOVE;EROS;3843909.0;5798.0;1662.7999999999995;3768044.0;863451.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;LOVE;EROS/FUTBOL;59529.0;47.0;22.51;58678.0;17893.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;RESIDENCIAL;LOVE;LOVEGENERICO;1099.0;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;RESIDENCIAL;LOVE;ORANGE TV;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;4GENCASA;4GENCASA;327456.0;1302.0;565.5699999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;FASTANDALONE;FIBRA/ADSL;1374945.0;3483.0;1927.5999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;GO;GOFLEXIBLE;1889526.0;6279.0;2516.5100000000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;GO;GOUPILIMITADA;135822.0;453.0;180.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;GO;OBJETOSCONECTADOS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVE;EROS;4898135.0;14947.0;5925.530000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVE;EROS/FUTBOL;339066.0;919.0;335.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVE;EROS/SMARTTV;34248.0;114.0;36.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVE;EROS/TERMINAL;1180221.0;2841.0;1222.5600000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVE;LOVEGENÉRICO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVE;TERMINAL;32772.0;87.0;38.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVENEGOCIO;LOVENEGOCIO2;713892.0;1704.0;803.6800000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;OBJETOSCONECTADOS;SMARTHOME;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;OBJETOSCONECTADOS;TABLET ;162864.0;744.0;225.26000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;SMARTTV;SMARTTV;2481.0;3.0;1.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;TERMINALES;TERMINAL;29013.0;72.0;39.400000000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;SONY;OBJETOSCONECTADOS;OBJETOSCONECTADOS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Google;OBJETOSCONECTADOS;SMARTHOME;794995.0;4876.0;999.9000000000015;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Huawei;LOVE;EROS/TERMINAL;961723.0;6626.0;1444.7935688326795;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Huawei;TERMINALES;TERMINAL;56494.0;253.0;55.166431167320845;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Lg;TERMINALES;TERMINAL;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;4GENCASA;4GENCASA;63420.0;671.0;147.61999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;FASTANDALONE;FIBRA/ADSL;1805036.0;2407.0;529.5400000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;GO;GOFLEXIBLE;125942.0;1009.0;221.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;GO;GOTOP;139581.0;1070.0;235.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;GO;GOUPILIMITADA;10743.0;157.0;34.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;LOVE;EROS;435479.0;3175.0;698.4999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;LOVE;EROS/FUTBOL;78150.0;598.0;131.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;LOVENEGOCIO;LOVENEGOCIO2;354927.0;11926.0;2623.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;OBJETOSCONECTADOS;TABLET ;12199.0;105.0;23.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;SMARTTV;SMARTTV;155094.0;702.0;154.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;TERMINALES;EROS/TERMINAL;1279431.0;4541.0;999.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;TERMINALES;TERMINAL;4958.0;32.0;7.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Samsung;LOVE;EROS/TERMINAL;1163326.0;7378.0;1499.9599999999987;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Samsung;TERMINALES;TERMINAL;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Xiaomi;LOVE;EROS/SMARTTV;551280.0;4385.0;964.7000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Huawei;LOVE;ILIMITADOS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Residencial;FASTANDALONE;FASTANDALONE;1140776.0;11648.0;10234.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSEFACEBOOK;CPM;Huawei;LOVE;EROS/TERMINAL;11467596.0;13374.0;21827.980000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSEFACEBOOK;CPM;Oppo;LOVE;EROS/TERMINAL;771780.0;835.0;1950.4200000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSEFACEBOOK;CPM;Residencial;GO;GOFLEXIBLE;3398178.0;3327.0;5999.999999999999;0.0;0.0;8515.0;34899.0;16458.0;10879.0;8249.0
