mes;fecha_semana;cliente;campanya;objetivo;subojetivo;objetivo_final;disciplina;soporte;tipo_coste;pagador;producto;subproducto;impresiones;clics;inversion;impresiones_medibles;impresiones_visibles;views;views_25;views_50;views_75;video_100
6;2020-06-08;Orange;Xsell;Performance;Captacion;Alta;Display;ORANGEPIBDBM;dCPM;Residencial;LOVE;TERMINAL;713584.0;2535.0;570.55;711305.0;516043.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-08;Orange;Xsell;Performance;Captacion;Crosselling;Social;BMINHOUSEFACEBOOK;CPM;Residencial;LOVE;EROS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-08;Orange;Xsell;Performance;Captacion;Crosselling;Social;BMINHOUSEFACEBOOK;CPM;Residencial;LOVE;EROS-FUTBOL;387518.0;1827.0;1475.4900000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-08;Orange;Xsell;Performance;Captacion;Crosselling;Social;BMINHOUSEFACEBOOK;CPM;Residencial;LOVE;LOVEGENÉRICO;259298.0;719.0;541.7;0.0;0.0;3802.0;15157.0;7620.0;5102.0;3872.0
6;2020-06-15;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;AMENAPIBDV360;CPM;Low Cost;AMENAFIBRA;0;3466081.0;3716.0;1758.029999999999;3450213.0;2397995.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;BMIND;CPM;Low Cost;AMENAFIBRA;0;1505070.0;959.0;2438.219999999999;1487476.0;1068578.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;CRITEO;CPC;Low Cost;AMENAFIBRA;0;2635845.0;16535.0;2084.43;1973476.0;890350.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Low Cost;AMENAFIBRA;0;2064883.0;18780.0;829.2599999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Low Cost;AMENAFIBRA;0;882564.0;335.0;882.59;723098.0;404620.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;TABOOLA;CPC;Low Cost;AMENAFIBRA;0;755823.0;1591.0;335.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Fibra;Performance;Captacion;Alta;Display;VERIZONINHOUSE;dCPM;Low Cost;AMENAFIBRA;0;575909.0;193.0;0.0;554078.0;385741.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Fibra;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Low Cost;AMENAFIBRA;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Fibra;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Low Cost;AMENAFIBRA;AMENAFIBRA;470664.0;4835.0;2123.9900000000002;0.0;0.0;1275.0;3807.0;2350.0;1691.0;1245.0
6;2020-06-15;Amena;Amena-Movil;Branding;Consideracion;Afinidad;Display;ADSLZONE;CPM;Low Cost;AMENAMOVIL;0;229589.0;503.0;803.5600000000001;223001.0;106360.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Branding;Consideracion;Cobertura;Display;GRUPOPRISA;CPM;Low Cost;AMENAMOVIL;0;396285.0;843.0;1188.85;377789.0;179260.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Display;AMENAPIBDV360;CPM;Low Cost;AMENAMOVIL;0;2835845.0;3544.0;2926.160000000001;2798499.0;2128096.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Display;BMIND;CPM;Low Cost;AMENAMOVIL;0;1207026.0;708.0;1955.3800000000006;1191593.0;837848.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Display;CRITEO;CPC;Low Cost;AMENAMOVIL;0;1761751.0;7681.0;0.0;1351494.0;579791.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Lg;AMENAMOVIL;0;1422982.0;6323.0;2489.0600000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Low Cost;AMENAMOVIL;0;1264544.0;14164.0;1015.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Xiaomi;AMENAMOVIL;0;1136021.0;5639.0;2144.9300000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Display;GRUPOPRISA;CPC;Low Cost;AMENAMOVIL;0;2038446.0;2349.0;1174.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Lg;AMENAMOVIL;0;161932.0;66.0;161.95000000000005;125420.0;65406.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Low Cost;AMENAMOVIL;0;2447151.0;928.0;2447.24;2007590.0;1127272.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Xiaomi;AMENAMOVIL;0;161330.0;69.0;161.33000000000004;125058.0;65326.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Lg;AMENAMOVIL;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Lg;AMENAMOVIL;AMENAMOVIL;66242.0;585.0;367.13;0.0;0.0;97.0;367.0;207.0;140.0;92.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Low Cost;AMENAMOVIL;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Low Cost;AMENAMOVIL;AMENAMOVIL;561630.0;2283.0;2127.6099999999997;0.0;0.0;585.0;2107.0;1209.0;866.0;556.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Xiaomi;AMENAMOVIL;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Amena;Amena-Movil;Performance;Captacion;Alta;Social;BMINHOUSE;CPM;Xiaomi;AMENAMOVIL;AMENAMOVIL;303750.0;2422.0;1229.48;0.0;0.0;255.0;672.0;428.0;332.0;248.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Huawei;LOVE;ILIMITADOS;14.0;0.0;0.011519614657901099;14.0;6.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Oppo;LOVE;EROS/TERMINAL;1659935.0;1912.0;1095.273517009977;1586025.0;948360.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Residencial;LOVE;EROS/FUTBOL;3031724.0;3021.0;2494.5923020793252;2939634.0;1880278.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Residencial;LOVE;EROS/TERMINAL;2831941.0;3156.0;2330.2049324222203;2741312.0;1687436.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Residencial;TERMINALES;TERMINAL;4431380.0;5149.0;3646.2707144806977;4252659.0;2700439.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;BMINDINHOUSE;CPM;Xiaomi;LOVE;EROS/TERMINAL;3501040.0;4269.0;2472.942568740702;3331129.0;1962420.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Huawei;LOVE;EROS/TERMINAL;3051024.0;4364.0;998.0300000000001;3038150.0;2226688.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;FASTANDALONE;FIBRA/ADSL;14898086.0;11360.0;3934.579999999999;14801275.0;10938411.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;GO;GOFLEXIBLE;1389299.0;1224.0;704.6500000000001;1383179.0;913358.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;LOVE;EROS/FUTBOL;3121365.0;7093.0;1799.9799999999993;3103920.0;2348796.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;LOVE;EROS/TERMINAL;2343736.0;2631.0;699.2999999999998;2331161.0;1729182.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;TERMINALES;TERMINAL;4132231.0;6759.0;1402.96;4095155.0;2818005.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Samsung;LOVE;EROS/TERMINAL;3799717.0;1917.0;1356.54;3779082.0;2804827.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Huawei;LOVE;ILIMITADOS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Lg;LOVE;EROS/TERMINAL;504489.0;403.0;466.3143736501481;298481.0;157808.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Residencial;GO;GOFLEXIBLE;729071.0;199.0;680.241049699534;641976.0;403691.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Residencial;LOVE;EROS/FUTBOL;738812.0;254.0;689.3296406119736;650206.0;407113.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Residencial;LOVE;EROS/TERMINAL;737022.0;213.0;687.6595268933339;649182.0;405726.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;HISPAVISTA;CPM;Residencial;TERMINALES;TERMINAL;1412248.0;881.0;1350.6386193771139;891881.0;503254.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;TABOOLA;CPM;Huawei;LOVE;EROS/TERMINAL;1745444.0;3530.0;588.6191339132207;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;TABOOLA;CPM;Residencial;FASTANDALONE;FIBRA/ADSL;1588528.0;3814.0;556.9516021247802;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;TABOOLA;CPM;Residencial;LOVE;EROS/FUTBOL;1711298.0;7312.0;599.9958218003914;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;TABOOLA;CPM;SAMSUNG;LOVE;EROS/TERMINAL;307648.0;0.0;52.03510642838726;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;TABOOLA;CPM;Samsung;LOVE;EROS/TERMINAL;1776951.0;2611.0;300.5507411165655;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Huawei;LOVE;EROS/TERMINAL;2881757.0;2204.0;1030.067190544629;2711731.0;1788941.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Residencial;GO;GOFLEXIBLE;2635581.0;1049.0;771.5264379023619;2574057.0;1521693.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Residencial;LOVE;EROS/FUTBOL;4681469.0;3707.0;1370.429177369367;4481208.0;2802895.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Residencial;LOVE;EROS/TERMINAL;602383.0;576.0;176.33850382247348;571635.0;325604.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Pro;Performance;Captacion;Alta;Display;VERIZONINHOUSE;CPM;Samsung;LOVE;EROS/TERMINAL;2106934.0;2560.0;1057.6358106606979;1955031.0;1009887.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;FASTANDALONE;4GENCASA;78318.0;349.0;43.17622814252722;73661.0;31821.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;FASTANDALONE;FIBRA/ADSL;11762.0;31.0;3.835137743319037;10938.0;4508.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;GO;GOFLEXIBLE;173106.0;883.0;109.23956862421643;164280.0;69983.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;LOVE;EROS/FUTBOL;1315272.0;10239.0;1266.708882382052;1198495.0;537119.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;LOVE;TERMINAL;414747.0;2165.0;267.8410714285717;376931.0;157227.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;CRITEO;CPC;Residencial;LOVENEGOCIO;LOVENEGOCIO2;35765.0;94.0;11.629127350709338;33743.0;15598.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;4GENCASA;4GENCASA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;GO;GOFLEXIBLE;769601.0;1655.0;621.5700000000002;767420.0;524644.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;LOVE;EROS/FUTBOL;1055225.0;2808.0;862.05;1052207.0;716827.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;LOVE;LOVE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;DBMINHOUSE;CPM;Residencial;LOVE;ORANGE TV;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;RESIDENCIAL;LOVE;LOVEGENERICO;4902.0;6.0;3.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;RESIDENCIAL;LOVE;ORANGE TV;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;4GENCASA;4GENCASA;87873.0;421.0;132.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;FASTANDALONE;FIBRA/ADSL;214590.0;557.0;263.04999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;GO;GOFLEXIBLE;219330.0;958.0;296.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVE;EROS/FUTBOL;650026.0;2122.0;607.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVE;LOVEGENERICO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVE;TERMINAL;63930.0;120.0;71.74999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;LOVENEGOCIO;LOVENEGOCIO2;85053.0;250.0;92.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;OBJETOSCONECTADOS;TABLET ;11604.0;61.0;16.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;SMARTTV;SMARTTV;884.0;0.0;0.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;GOOGLEINHOUSE;CPC;Residencial;TERMINALES;TERMINAL;90725.0;225.0;107.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Huawei;TERMINALES;TERMINAL;1032258.0;3659.0;804.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Lg;TERMINALES;TERMINAL;84567.0;2415.0;514.5962071169818;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;4GENCASA;4GENCASA;17576.0;214.0;47.080000000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;FASTANDALONE;FIBRA/ADSL;275220.0;1825.0;401.49999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;GO;GOFLEXIBLE;67902.0;650.0;143.00000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;LOVE;EROS/FUTBOL;63573.0;536.0;117.91999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;LOVENEGOCIO;LOVENEGOCIO2;28124.0;356.0;78.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;OBJETOSCONECTADOS;TABLET ;8167.0;83.0;18.259999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;SMARTTV;SMARTTV;131949.0;996.0;219.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Residencial;TERMINALES;TERMINAL;24299.0;625.0;137.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-Dis-Rtg;Performance;Captacion;Alta;Display;RTBHOUSE;CPC;Samsung;TERMINALES;TERMINAL;192137.0;2705.0;581.4078452444921;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSEFACEBOOK;CPM;Huawei;LOVE;EROS;1124957.0;1409.0;2355.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSEFACEBOOK;CPM;Huawei;LOVE;EROS-TERMINAL;181133.0;437.0;614.2199999999999;0.0;0.0;8684.0;44557.0;18822.0;12110.0;8693.0
6;2020-06-15;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSEFACEBOOK;CPM;Residencial;GO;GOFLEXIBLEILIMITADA;1011650.0;1142.0;1706.72;0.0;0.0;27046.0;135190.0;68284.0;39679.0;26625.0
6;2020-06-15;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSEFACEBOOK;CPM;Residencial;LOVE;EROS;3358793.0;3231.0;5492.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSEFACEBOOK;CPM;Residencial;Terminales;TERMINAL;1153709.0;4818.0;5200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-RRSS;Performance;Captacion;Alta;Social;BMINHOUSEFACEBOOK;CPM;Samsung;LOVE;EROS-TERMINAL;2199629.0;2274.0;3309.6;0.0;0.0;22338.0;112960.0;49762.0;31450.0;21974.0
6;2020-06-15;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;Residencial;FAStandAlone;Fibra/Adsl;545039.0;2194.0;3100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-RRSS;Performance;Captación;Alta;Social;BMINHOUSEFACEBOOK;CPM;Residencial;LOVE;EROS-FUTBOL;923670.0;4748.0;5200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;AO-RRSS;Performance;Captación;Descarga App;Social;BMINHOUSEFACEBOOK;CPM;FACEBOOK;ORANGE;DESCARGAS;21453440.0;40232.0;22423.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;Apple;Branding;Consideracion;Cobertura;Display;ADSLZONE;CPM;Residencial;TERMINALES;TERMINAL;171445.0;330.0;668.8166449934981;169854.0;99971.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;Apple;Branding;Consideracion;Cobertura;Display;ELMUNDO;CPM;Residencial;TERMINALES;TERMINAL;214251.0;455.0;584.1594596461383;212197.0;110834.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;Apple;Branding;Consideracion;Cobertura;Display;MARCA;CPM;Residencial;TERMINALES;TERMINAL;216072.0;402.0;587.5576036866362;214791.0;90340.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;Apple;Branding;Consideracion;Cobertura;Display;RETINA;CPM;Residencial;TERMINALES;TERMINAL;239602.0;1178.0;718.81;226337.0;171883.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;Apple;Branding;Consideracion;Cobertura;Display;SEEDTAG;CPM;Residencial;TERMINALES;TERMINAL;156592.0;774.0;997.8317602966861;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;Apple;Branding;Consideracion;Cobertura;Display;TOPESDEGAMA;CPM;Residencial;TERMINALES;TERMINAL;66037.0;185.0;293.9326322785862;65156.0;39100.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;Apple;Branding;Consideracion;Cobertura;Social;FACEBOOK;dCPM;Residencial;TERMINALES;TERMINAL;3565194.0;3325.0;2393.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;Apple;Branding;Consideracion;Cobertura;Social;TWITTER;dCPM;Residencial;TERMINALES;TERMINAL;1067808.0;5882.0;1225.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;Apple;Mid Funnel;Consideracion;Visita;Display;GOOGLE;dCPM;Residencial;TERMINALES;TERMINAL;14559230.0;150876.0;5805.760000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;Apple;Mid Funnel;Consideracion;Visita;Display;HPH;dCPM;Residencial;TERMINALES;TERMINAL;1428743.0;3329.0;4606.475051875478;1076209.0;739851.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;DSN-LG;Branding;Notoriedad;Cobertura;Display;ADSLZONE;CPM;Lg;TERMINALES;TERMINAL;264596.0;530.0;1024.0462880765149;262148.0;152285.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;DSN-LG;Branding;Notoriedad;Cobertura;Display;HPH;CPM;Lg;TERMINALES;TERMINAL;327445.0;403.0;774.780191160192;78786.0;48102.0;0.0;0.0;0.0;0.0;0.0
6;2020-06-15;Orange;DSN-OPPO;Branding;Consideracion;Cobertura;Display;RETINA;CPM;Oppo;TERMINALES;OPPO;256653.0;1016.0;769.96;241346.0;174133.0;0.0;0.0;0.0;0.0;0.0
